city_ascii,country,lat,lng
Fontaine-les-Dijon,France,47.3433,5.0206
Szigetszentmiklos,Hungary,47.3456,19.0483
Vatra Dornei,Romania,47.3461,25.3594
Monor,Hungary,47.3475,19.4489
Olten,Switzerland,47.35,7.9
Wohlen,Switzerland,47.35,8.2833
Bremgarten,Switzerland,47.35,8.3333
Maur,Switzerland,47.35,8.6667
Uster,Switzerland,47.35,8.7167
Schwaz,Austria,47.35,11.7
Sankt Johann im Pongau,Austria,47.35,13.2
Marghita,Romania,47.35,22.3333
Hegang,China,47.3501,130.298
Joue-les-Tours,France,47.3514,0.6625
Sacueni,Romania,47.3525,22.0914
Dunaharaszti,Hungary,47.3539,19.0948
Qiqihar,China,47.3549,123.9182
Tarnok,Hungary,47.3597,18.8586
Halasztelek,Hungary,47.3608,18.9878
Savenay,France,47.3619,-1.9406
Maple Valley,United States,47.3659,-122.0368
Covington,United States,47.3667,-122.1045
Delemont,Switzerland,47.3667,7.35
Suhr,Switzerland,47.3667,8.0833
Waltikon,Switzerland,47.3667,8.5833
Fallanden,Switzerland,47.3667,8.6333
Pfaffikon,Switzerland,47.3667,8.7833
Hohenems,Austria,47.3667,9.6667
Saint-Avertin,France,47.3675,0.7278
Sangeorz-Bai,Romania,47.37,24.68
Mor,Hungary,47.3717,18.2086
Zurich,Switzerland,47.3744,8.5411
Edmundston,Canada,47.3765,-68.3253
Erd,Hungary,47.3784,18.922
Leoben,Austria,47.3817,15.0972
Koszeg,Hungary,47.3819,16.5522
Les Iles-de-la-Madeleine,Canada,47.3833,-61.8667
Lenzburg,Switzerland,47.3833,8.1833
Urdorf,Switzerland,47.3833,8.4333
Volketswil,Switzerland,47.3833,8.7
Herisau,Switzerland,47.3833,9.2667
Altstatten,Switzerland,47.3833,9.55
Orhei,Moldova,47.3833,28.8167
Ullo,Hungary,47.3854,19.3439
Gyal,Hungary,47.3861,19.2192
Dniprorudne,Ukraine,47.3863,34.997
Kent,United States,47.3887,-122.2128
Montlouis-sur-Loire,France,47.3892,0.8281
La Riche,France,47.39,0.6614
Des Moines,United States,47.3914,-122.3156
Saint-Pierre-des-Corps,France,47.3914,0.7289
Tours,France,47.3936,0.6892
Hibbing,United States,47.398,-92.9486
Saint-Cyr-sur-Loire,France,47.399,0.6673
Aarau,Switzerland,47.4,8.05
Dietikon,Switzerland,47.4,8.4
Schlieren,Switzerland,47.4,8.45
Kirchberg,Switzerland,47.4,9.0333
Widnau,Switzerland,47.4,9.6333
Amboise,France,47.4042,0.98
Diosd,Hungary,47.4042,18.9458
Fondettes,France,47.405,0.5997
Kharabali,Russia,47.405,47.2556
Bashtanka,Ukraine,47.4056,32.4375
Vecses,Hungary,47.4057,19.2648
Dubovskoye,Russia,47.4092,42.7575
Nagykata,Hungary,47.412,19.7396
Vashon,United States,47.4122,-122.4726
Cosne sur Loire,France,47.4122,2.9275
Dornbirn,Austria,47.4139,9.7444
Pokrovskoye,Russia,47.4164,38.8989
Spreitenbach,Switzerland,47.4167,8.3667
Wallisellen,Switzerland,47.4167,8.6
Dubendorf,Switzerland,47.4167,8.6167
Flawil,Switzerland,47.4167,9.2
Gossau,Switzerland,47.4167,9.25
Oberstdorf,Germany,47.4167,10.2833
Bruck an der Mur,Austria,47.4167,15.2667
Bischofshofen,Austria,47.4172,13.2194
East Wenatchee,United States,47.4174,-120.2822
Novocherkassk,Russia,47.4222,40.0939
Sankt Gallen,Switzerland,47.4242,9.3708
Gyomro,Hungary,47.425,19.3977
Les Ponts-de-Ce,France,47.4253,-0.5242
Trofaiach,Austria,47.426,15.0067
Saalfelden am Steinernen Meer,Austria,47.4269,12.8483
Harlau,Romania,47.4278,26.9114
Lustenau,Austria,47.4297,9.6597
Pontchateau,France,47.43,-2.083
Dolhasca,Romania,47.4303,26.6094
Myrne,Ukraine,47.4322,37.7297
Regensdorf,Switzerland,47.4333,8.4667
Opfikon,Switzerland,47.4333,8.5667
Kapfenberg,Austria,47.4333,15.2833
Hajduszoboszlo,Hungary,47.4333,21.3833
Wenatchee,United States,47.436,-120.3295
Torokbalint,Hungary,47.4367,18.9122
Uzwil,Switzerland,47.4369,9.1333
Nort-sur-Erdre,France,47.4403,-1.4972
Vasylivka,Ukraine,47.4431,35.2819
Maglod,Hungary,47.4439,19.3526
SeaTac,United States,47.4444,-122.2986
Trelaze,France,47.446,-0.465
Fairwood,United States,47.4467,-122.143
Neuenhof,Switzerland,47.45,8.3167
Kloten,Switzerland,47.45,8.5833
Bassersdorf,Switzerland,47.45,8.6333
Targu Lapus,Romania,47.4525,23.8631
Falticeni,Romania,47.4597,26.3
Budaors,Hungary,47.4607,18.958
Kamianka-Dniprovska,Ukraine,47.4628,34.4061
Valentigney,France,47.4633,6.8331
Aesch,Switzerland,47.4667,7.5833
Liestal,Switzerland,47.4667,7.7333
Baden,Switzerland,47.4667,8.3
Wettingen,Switzerland,47.4667,8.3333
Wil,Switzerland,47.4667,9.05
Wittenbach,Switzerland,47.4667,9.3667
Rorschach,Switzerland,47.4667,9.5
Hard,Austria,47.4667,9.6667
Zaysan,Kazakhstan,47.4667,84.8667
Hailun,China,47.4667,126.9667
Saint-Barthelemy-d'Anjou,France,47.468,-0.493
Biatorbagy,Hungary,47.4712,18.8252
East Renton Highlands,United States,47.4718,-122.0854
Angers,France,47.4736,-0.5542
Tukwila,United States,47.475,-122.2728
Stegen,Switzerland,47.476,8.77
Burien,United States,47.4762,-122.3394
Blain,France,47.4769,-1.7622
Tsetserleg,Mongolia,47.4769,101.4503
Lauterach,Austria,47.4772,9.7314
Renton,United States,47.4784,-122.1918
St. John's,Canada,47.4817,-52.7971
Bemidji,United States,47.4828,-94.8797
Reinach,Switzerland,47.4833,7.5833
Arlesheim,Switzerland,47.4833,7.6167
Obersiggenthal,Switzerland,47.4833,8.3
Niederhasli,Switzerland,47.4833,8.4833
Goldach,Switzerland,47.4833,9.4667
Worgl,Austria,47.4833,12.0667
Oroszlany,Hungary,47.4833,18.3167
Polohy,Ukraine,47.4833,36.25
Audincourt,France,47.4836,6.8403
Brugg,Switzerland,47.4864,8.2067
Mattenhof,Switzerland,47.487,8.747
Pecel,Hungary,47.4893,19.3354
Cheney,United States,47.4901,-117.579
Bicske,Hungary,47.4907,18.6363
Budapest,Hungary,47.4925,19.0514
Bryn Mawr-Skyway,United States,47.4949,-122.241
Winterthur,Switzerland,47.4989,8.7286
Enerhodar,Ukraine,47.4989,34.6558
Therwil,Switzerland,47.5,7.55
Aadorf,Switzerland,47.5,8.9
Jaszbereny,Hungary,47.5,19.9167
Great Falls,United States,47.5022,-111.2996
Telenesti,Moldova,47.5028,28.3667
Bregenz,Austria,47.505,9.7492
Avrille,France,47.5078,-0.5878
White Center,United States,47.5086,-122.3479
Montbeliard,France,47.51,6.8
Wulflingen,Switzerland,47.51,8.683
Embrach,Switzerland,47.5104,8.5938
Budakeszi,Hungary,47.5123,18.9281
Sonthofen,Germany,47.5158,10.2811
Port Orchard,United States,47.5163,-122.661
Temiskaming Shores,Canada,47.5167,-79.6833
Conception Bay South,Canada,47.5167,-52.9833
Oberwil,Switzerland,47.5167,7.55
Munchenstein,Switzerland,47.5167,7.6167
Muttenz,Switzerland,47.5167,7.65
Pratteln,Switzerland,47.5167,7.7
Bulach,Switzerland,47.5167,8.5333
Arbon,Switzerland,47.5167,9.4333
Lochau,Austria,47.5167,9.75
Semikarakorsk,Russia,47.5167,40.8
Volgodonsk,Russia,47.5167,42.15
Oberwingert,Switzerland,47.517,8.769
Mount Pearl Park,Canada,47.5189,-52.8058
Valea lui Mihai,Romania,47.52,22.13
Liteni,Romania,47.52,26.5319
Sankt Johann in Tirol,Austria,47.5225,12.4256
Vyazemskiy,Russia,47.525,134.7572
Sarzeau,France,47.5281,-2.7686
Snoqualmie,United States,47.5293,-121.8412
Debrecen,Hungary,47.53,21.6392
Newcastle,United States,47.5304,-122.1633
Campulung Moldovenesc,Romania,47.5308,25.5514
Paradise,Canada,47.5333,-52.8667
Binningen,Switzerland,47.5333,7.5667
Isaszeg,Hungary,47.5333,19.4
Okhmalynka,Ukraine,47.5333,29.3
Bremerton,United States,47.5436,-122.7121
Issaquah,United States,47.5439,-122.0471
Grenzach-Wyhlen,Germany,47.545,7.6758
Lindau,Germany,47.5458,9.6833
Kerepestarcsa,Hungary,47.5478,19.2634
Allschwil,Switzerland,47.55,7.5333
Rheinfelden,Switzerland,47.55,7.8
Mohlin,Switzerland,47.55,7.85
Bad Sackingen,Germany,47.55,7.95
Frauenfeld,Switzerland,47.55,8.9
Amriswil,Switzerland,47.55,9.3
Csomor,Hungary,47.55,19.2333
Flamanzi,Romania,47.55,26.8667
Birsfelden,Switzerland,47.5533,7.6233
Gura Humorului,Romania,47.5539,25.8892
Basel,Switzerland,47.5547,7.5906
Rheinfelden (Baden),Germany,47.5611,7.7917
Laufenburg (Baden),Germany,47.5656,8.0647
Zelenodolsk,Ukraine,47.5658,33.6464
Mercer Island,United States,47.5661,-122.232
Weinfelden,Switzerland,47.5667,9.1
Romanshorn,Switzerland,47.5667,9.3833
Immenstadt im Allgau,Germany,47.5667,10.2167
Fussen,Germany,47.5667,10.7
Voznesensk,Ukraine,47.5667,31.3
Nikopol,Ukraine,47.5667,34.4
Orikhiv,Ukraine,47.5667,35.7833
Konstantinovsk,Russia,47.5667,41.0833
Falesti,Moldova,47.5722,27.7139
Hericourt,France,47.5783,6.7622
Nagykovacsi,Hungary,47.58,18.88
Riehen,Switzerland,47.5833,7.6333
Kufstein,Austria,47.5833,12.1667
Tatabanya,Hungary,47.5862,18.3949
Saint-Louis,France,47.59,7.57
Solymar,Hungary,47.591,18.929
Blois,France,47.5939,1.3281
Weil am Rhein,Germany,47.5947,7.6108
Bellevue,United States,47.5951,-122.1535
Kressbronn am Bodensee,Germany,47.5958,9.6
Lindenberg im Allgau,Germany,47.6,9.9
Kapuvar,Hungary,47.6,17.0333
Godollo,Hungary,47.6,19.3667
Heves,Hungary,47.6,20.2833
Hajdusamson,Hungary,47.6,21.7667
Sammamish,United States,47.6017,-122.0416
Baiquan,China,47.6018,126.0819
Volnovakha,Ukraine,47.6022,37.4919
Lorrach,Germany,47.6167,7.6667
Csorna,Hungary,47.6167,17.25
Piliscsaba,Hungary,47.6167,18.8333
Tiszafured,Hungary,47.6167,20.7667
Balmazujvaros,Hungary,47.6167,21.35
Fot,Hungary,47.6181,19.1903
Bathurst,Canada,47.62,-65.65
Sene,France,47.6206,-2.7358
Seattle,United States,47.6211,-122.3244
Pilisvorosvar,Hungary,47.6211,18.9108
Budakalasz,Hungary,47.6215,19.046
Vesoul,France,47.6231,6.1558
Waldshut-Tiengen,Germany,47.6231,8.2144
Wehr,Germany,47.6297,7.9044
Dunakeszi,Hungary,47.6303,19.1412
Kreuzlingen,Switzerland,47.6333,9.1667
Singerei,Moldova,47.6333,28.15
Kotelnikovo,Russia,47.6333,43.15
Belfort,France,47.64,6.85
Pomaz,Hungary,47.6431,19.0196
Bainbridge Island,United States,47.6439,-122.5434
Marhanets,Ukraine,47.6447,34.6042
Steinen,Germany,47.6453,7.7403
Airway Heights,United States,47.6459,-117.5792
Tsimlyansk,Russia,47.6478,42.0961
Schopfheim,Germany,47.65,7.8167
Friedrichshafen,Germany,47.65,9.4833
Salcea,Romania,47.65,26.37
Hulyaypole,Ukraine,47.65,36.2667
Maqat,Kazakhstan,47.65,53.3167
Tongjiang,China,47.65,132.5
Veresegyhaz,Hungary,47.6505,19.283
Suceava,Romania,47.6514,26.2556
Redon,France,47.6522,-2.0836
Tata,Hungary,47.6526,18.3238
Pokrov,Ukraine,47.6533,34.0842
Borsa,Romania,47.6553,24.6631
Efringen-Kirchen,Germany,47.6556,7.5658
Vannes,France,47.6559,-2.7603
Moisei,Romania,47.6561,24.5381
Baia Mare,Romania,47.6567,23.5719
Baia-Sprie,Romania,47.6592,23.7042
Apostolove,Ukraine,47.6594,33.7167
Spokane Valley,United States,47.6626,-117.2346
Silverdale,United States,47.6663,-122.6828
Konstanz,Germany,47.6667,9.1833
Waltenhofen,Germany,47.6667,10.3
Erdokertes,Hungary,47.6667,19.3167
Hajduboszormeny,Hungary,47.6667,21.5167
Kalmiuske,Ukraine,47.6667,38.0667
Makhambet,Kazakhstan,47.6667,51.5833
Spokane,United States,47.6671,-117.433
Hatvan,Hungary,47.6681,19.6697
Liberty Lake,United States,47.6686,-117.1036
Auray,France,47.6686,-2.9814
Tettnang,Germany,47.6708,9.5875
Redmond,United States,47.6763,-122.1169
Union Hill-Novelty Hill,United States,47.6788,-122.0284
Lenggries,Germany,47.6803,11.5739
Hallein,Austria,47.6831,13.0969
Neuhausen am Rheinfall,Switzerland,47.6833,8.6167
Murnau am Staffelsee,Germany,47.6833,11.2
Hajduhadhaz,Hungary,47.6833,21.6667
Novyi Buh,Ukraine,47.6833,32.5
Carei,Romania,47.6839,22.4669
Gyor,Hungary,47.6842,17.6344
Shyroke,Ukraine,47.6844,33.2728
Sopron,Hungary,47.6849,16.5831
Wangen im Allgau,Germany,47.6858,9.8342
Saint-Ave,France,47.6872,-2.7333
Gien,France,47.6897,2.63
God,Hungary,47.6906,19.1344
Isny im Allgau,Germany,47.6919,10.0394
La Fleche,France,47.6959,-0.0747
Kirkland,United States,47.697,-122.2057
Schaffhausen,Switzerland,47.7,8.6333
Meckenbeuren,Germany,47.7,9.5625
Shakhty,Russia,47.7,40.2333
Coeur d'Alene,United States,47.704,-116.7936
Szentendre,Hungary,47.7044,19.0686
Cajvana,Romania,47.7044,25.9694
Dzuunmod,Mongolia,47.7069,106.9494
Viseu de Sus,Romania,47.7092,24.4239
Kandern,Germany,47.7167,7.6667
Ternitz,Austria,47.7167,16.0333
Chateaubriant,France,47.7178,-1.375
Dorog,Hungary,47.7194,18.7292
Bad Ischl,Austria,47.7203,13.6333
Markdorf,Germany,47.7208,9.3917
Post Falls,United States,47.7213,-116.9384
Bad Reichenhall,Germany,47.7247,12.8769
Aweitancun,China,47.7251,88.0499
Yichun,China,47.728,128.841
Rielasingen-Worblingen,Germany,47.7314,8.8386
Radolfzell am Bodensee,Germany,47.7333,8.9667
Kempten,Germany,47.7333,10.3167
Neunkirchen,Austria,47.7333,16.0833
Rezina,Moldova,47.7333,28.95
Gottmadingen,Germany,47.7356,8.7767
Ploemeur,France,47.7372,-3.4261
Komarom,Hungary,47.7403,18.1244
Poulsbo,United States,47.7417,-122.6407
Podilsk,Ukraine,47.7419,29.535
Uliastay,Mongolia,47.7428,96.8433
Cottage Lake,United States,47.7466,-122.0755
Botosani,Romania,47.7486,26.6694
Riedisheim,France,47.7489,7.3675
Rixheim,France,47.7494,7.4053
Lorient,France,47.75,-3.36
Mulhouse,France,47.75,7.34
Penzberg,Germany,47.75,11.3833
Kenmore,United States,47.7516,-122.2489
Dokuchaievsk,Ukraine,47.7519,37.6783
Shoreline,United States,47.7564,-122.3426
Woodinville,United States,47.757,-122.1477
Lake Forest Park,United States,47.7574,-122.2864
Bad Tolz,Germany,47.7603,11.5567
Singen,Germany,47.7628,8.84
Komarno,Slovakia,47.7633,18.1283
Lanester,France,47.7647,-3.3422
Hilzingen,Germany,47.7653,8.7844
Uberlingen,Germany,47.7667,9.165
Marktoberdorf,Germany,47.7667,10.6167
Glodeni,Moldova,47.7667,27.5167
Balti,Moldova,47.7667,27.9167
Ribnita,Moldova,47.7667,29
Novoshakhtinsk,Russia,47.7667,39.9167
Hayden,United States,47.768,-116.804
Pfastatt,France,47.7697,7.3025
Nalayh,Mongolia,47.7725,107.2536
Bothell,United States,47.7735,-122.2044
Vac,Hungary,47.7752,19.131
Vuhledar,Ukraine,47.7792,37.2483
Illzach,France,47.7831,7.3486
Ravensburg,Germany,47.7831,9.6114
Miesbach,Germany,47.7833,11.8333
Gyongyos,Hungary,47.7833,19.9333
Amvrosiivka,Ukraine,47.7833,38.4833
Zhezqazghan,Kazakhstan,47.7833,67.7
Esztergom,Hungary,47.7856,18.7403
Raubling,Germany,47.7881,12.1047
Queven,France,47.7894,-3.4139
Kisslegg,Germany,47.79,9.8842
Satu Mare,Romania,47.79,22.89
Guidel,France,47.7914,-3.4872
Mountlake Terrace,United States,47.7921,-122.3077
Kingersheim,France,47.7922,7.3386
Vendome,France,47.7936,1.0664
Rathdrum,United States,47.7948,-116.8944
Peissenberg,Germany,47.795,11.0603
Auxerre,France,47.7986,3.5672
Ujfeherto,Hungary,47.7989,21.6833
Sturovo,Slovakia,47.7992,18.7181
Mullheim,Germany,47.8,7.6333
Altusried,Germany,47.8,10.2167
Peiting,Germany,47.8,10.9333
Salzburg,Austria,47.8,13.045
Maltby,United States,47.8027,-122.1044
Hennebont,France,47.805,-3.2775
Bothell West,United States,47.8056,-122.2401
Wittelsheim,France,47.8058,7.2383
Bothell East,United States,47.8064,-122.1844
Wittenheim,France,47.8081,7.3375
Weingarten,Germany,47.8092,9.6444
Cernay,France,47.81,7.18
Edmonds,United States,47.8115,-122.3533
Ainring,Germany,47.8136,12.9428
Alderwood Manor,United States,47.8146,-122.2672
Neuenburg am Rhein,Germany,47.8147,7.5619
Schongau,Germany,47.8167,10.9
Siegsdorf,Germany,47.8167,12.65
Wiener Neustadt,Austria,47.8167,16.25
Mezokovesd,Hungary,47.8167,20.5833
Poienile de sub Munte,Romania,47.8167,24.4333
Marginea,Romania,47.8167,25.8333
Soldanesti,Moldova,47.8167,28.8
Novyi Svit,Ukraine,47.8167,38.0333
Yuzhnoukrainsk,Ukraine,47.8217,31.175
Leutkirch im Allgau,Germany,47.8256,10.0222
Lynnwood,United States,47.8284,-122.3033
Chateau-Gontier,France,47.8286,-0.7028
Riviere-du-Loup,Canada,47.8333,-69.5333
Weilheim,Germany,47.8333,11.15
Freilassing,Germany,47.8333,12.9667
Nyirbator,Hungary,47.8333,22.1333
Shalqar,Kazakhstan,47.8333,59.6
Liubashivka,Ukraine,47.8358,30.2642
Mill Creek East,United States,47.8361,-122.1877
Blumberg,Germany,47.8392,8.5342
Radauti,Romania,47.8425,25.9192
Martha Lake,United States,47.8479,-122.2327
Kolbermoor,Germany,47.85,12.0667
Rosenheim,Germany,47.85,12.1333
Stephanskirchen,Germany,47.85,12.1833
Teisendorf,Germany,47.85,12.8167
Eisenstadt,Austria,47.85,16.5167
Hajdunanas,Hungary,47.85,21.4333
Zaporizhzhia,Ukraine,47.85,35.1175
Sable-sur-Sarthe,France,47.8505,-0.3292
Stockach,Germany,47.8514,9.0114
Engen,Germany,47.8528,8.7714
North Lynnwood,United States,47.8533,-122.2762
Monroe,United States,47.8595,-121.9851
Mill Creek,United States,47.8631,-122.2037
Silver Firs,United States,47.8635,-122.1497
Olivet,France,47.8639,1.9006
Bad Aibling,Germany,47.8639,12.01
Altay,China,47.8666,88.1166
Geretsried,Germany,47.8667,11.4667
Prien am Chiemsee,Germany,47.8667,12.3333
Traunstein,Germany,47.8667,12.6333
Negresti-Oas,Romania,47.8694,23.4242
Lake Stickney,United States,47.8733,-122.2582
Quimperle,France,47.8736,-3.5486
Mosonmagyarovar,Hungary,47.8737,17.2687
Picnic Point,United States,47.8744,-122.3077
Concarneau,France,47.8761,-3.9178
Kaufbeuren,Germany,47.88,10.6225
Yian,China,47.8804,125.3
Staufen im Breisgau,Germany,47.8814,7.7314
Holzkirchen,Germany,47.8833,11.7
Bruckmuhl,Germany,47.8833,11.9167
Nagykallo,Hungary,47.8833,21.85
Krasnyy Sulin,Russia,47.8833,40.1
La Chapelle-Saint-Mesmin,France,47.8906,1.8408
Saint-Jean-le-Blanc,France,47.8928,1.9183
Floresti,Moldova,47.8933,28.3014
Fouesnant,France,47.8942,-4.0108
Checy,France,47.8942,2.0275
Eastmont,United States,47.8968,-122.1818
Eger,Hungary,47.899,20.3747
Feldkirchen-Westerham,Germany,47.9,11.85
Bad Endorf,Germany,47.9,12.3
Satbayev,Kazakhstan,47.9,67.5333
Altmunster,Austria,47.9014,13.7514
Orleans,France,47.9025,1.909
Guebwiller,France,47.9083,7.2108
Tutzing,Germany,47.9089,11.2814
Bad Wurzach,Germany,47.9094,9.8994
Mukilteo,United States,47.9096,-122.3035
Kryvyi Rih,Ukraine,47.91,33.39
Gannan,China,47.9117,123.4978
Titisee-Neustadt,Germany,47.9122,8.2147
Saint-Jean-de-Braye,France,47.9128,1.9719
Wolfratshausen,Germany,47.9133,11.4278
Saint-Jean-de-la-Ruelle,France,47.9139,1.8745
Bad Krozingen,Germany,47.9167,7.7
Kolarovo,Slovakia,47.9169,17.9956
Gmunden,Austria,47.9181,13.7994
Paszto,Hungary,47.9194,19.6978
Ulaanbaatar,Mongolia,47.9203,106.9172
Ingre,France,47.9211,1.825
Bad Waldsee,Germany,47.9211,9.7519
Grand Forks,United States,47.9214,-97.0884
Pfullendorf,Germany,47.9242,9.2567
Vicovu de Sus,Romania,47.9258,25.68
Ilovaisk,Ukraine,47.926,38.194
Snohomish,United States,47.9276,-122.0969
East Grand Forks,United States,47.9286,-97.0138
Sighetu Marmatiei,Romania,47.9286,23.8925
Fleury-les-Aubrais,France,47.9312,1.921
Ploermel,France,47.9325,-2.3961
Tiszaujvaros,Hungary,47.9333,21.0833
Balta,Ukraine,47.94,29.6219
Ottobeuren,Germany,47.9414,10.2994
Vil'nyans'k,Ukraine,47.9419,35.4281
Marinka,Ukraine,47.9419,37.5036
Berndorf,Austria,47.9428,16.1036
Diessen am Ammersee,Germany,47.95,11.1
Mateszalka,Hungary,47.95,22.3167
Saran,France,47.9514,1.8747
Everett,United States,47.9525,-122.1669
Donaueschingen,Germany,47.9531,8.5033
Nyiregyhaza,Hungary,47.9531,21.7271
Aulendorf,Germany,47.9542,9.6389
Solotvyno,Ukraine,47.9556,23.8711
Riscani,Moldova,47.9572,27.5539
Dorohoi,Romania,47.9597,26.3997
Janze,France,47.9614,-1.4978
Kirchzarten,Germany,47.965,7.9556
Traunreut,Germany,47.9667,12.5833
Waidhofen an der Ybbs,Austria,47.9667,14.7667
Bad Voslau,Austria,47.9667,16.2167
Ebreichsdorf,Austria,47.9667,16.4
Tiszavasvari,Hungary,47.9667,21.35
Velykyi Bychkiv,Ukraine,47.9667,24.015
Ayagoz,Kazakhstan,47.9667,80.4333
Guichen,France,47.9681,-1.7939
Allonnes,France,47.9686,0.1606
Amilly,France,47.9742,2.7708
Pokrovske,Ukraine,47.9825,36.2339
Laakirchen,Austria,47.9828,13.8242
Joigny,France,47.9831,3.3978
Kurakhove,Ukraine,47.9833,37.2667
Tuttlingen,Germany,47.985,8.8233
Nove Zamky,Slovakia,47.9856,18.1578
Memmingen,Germany,47.9878,10.1811
Batonyterenye,Hungary,47.9892,19.8286
Messkirch,Germany,47.9928,9.1125
Dunajska Streda,Slovakia,47.9944,17.6194
Freiburg im Breisgau,Germany,47.995,7.85
Quimper,France,47.9967,-4.0964
Ergue-Gaberic,France,47.9969,-4.0208
Starnberg,Germany,47.9972,11.3406
Montargis,France,47.9978,2.7333
Herrsching am Ammersee,Germany,48,11.1833
Lake Stevens,United States,48.0024,-122.0953
Donetsk,Ukraine,48.0028,37.8053
Hovd,Mongolia,48.0042,91.6406
Campbellton,Canada,48.005,-66.6731
Bad Worishofen,Germany,48.0058,10.5969
Bad Schussenried,Germany,48.0067,9.6586
Krasnohorivka,Ukraine,48.0067,37.5128
Baden,Austria,48.0075,16.2344
Le Mans,France,48.0077,0.1984
Vocklabruck,Austria,48.0086,13.6558
Tiachiv,Ukraine,48.0114,23.5722
Chalette-sur-Loing,France,48.0125,2.7364
Krasnoilsk,Ukraine,48.0147,25.5872
Bad Durrheim,Germany,48.0167,8.5333
Oberhaching,Germany,48.0167,11.5833
Hohenkirchen-Siegertsbrunn,Germany,48.0167,11.7333
Trostberg an der Alz,Germany,48.0167,12.55
Attnang-Puchheim,Austria,48.0167,13.7197
Traiskirchen,Austria,48.0167,16.3
Camenca,Moldova,48.0167,28.7167
Zuhres,Ukraine,48.0167,38.2667
Chystiakove,Ukraine,48.0219,38.6264
Qarazhal,Kazakhstan,48.0253,70.7999
Bruz,France,48.0256,-1.7447
Keshan,China,48.0263,125.8659
Samorin,Slovakia,48.0267,17.3117
Zalantun,China,48.027,122.708
Snizhne,Ukraine,48.0283,38.7656
Breisach am Rhein,Germany,48.0333,7.5833
Mindelheim,Germany,48.0333,10.4667
Grunwald,Germany,48.0333,11.5167
Steyr,Austria,48.0333,14.4167
Drochia,Moldova,48.0333,27.75
Buchloe,Germany,48.0375,10.725
Liubymivka,Ukraine,48.0397,39.44
Khartsyzk,Ukraine,48.0428,38.1425
Pervomaisk,Ukraine,48.0439,30.85
Sierning,Austria,48.0447,14.31
Shakhtarsk,Ukraine,48.0469,38.4686
Landsberg,Germany,48.0478,10.8989
Mengen,Germany,48.0497,9.33
Gundelfingen,Germany,48.05,7.8667
Pullach im Isartal,Germany,48.05,11.5167
Taufkirchen,Germany,48.05,11.6167
Hohenbrunn,Germany,48.05,11.7
Grafing bei Munchen,Germany,48.05,11.9667
Guntramsdorf,Austria,48.05,16.3167
Rakhiv,Ukraine,48.05,24.2
Hirnyk,Ukraine,48.05,37.3667
Gukovo,Russia,48.05,39.9167
Furtwangen im Schwarzwald,Germany,48.0503,8.2092
